"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"822","72021","Bayamón Municipio, Puerto Rico",70124,2052,56135,2050,340,323,49443,2023,6352,1137,13989,1330
"823","72025","Caguas Municipio, Puerto Rico",48272,1866,35171,1910,401,340,30143,1721,4627,991,13101,1603
"824","72031","Carolina Municipio, Puerto Rico",63447,1951,52770,1980,152,209,48673,2082,3945,921,10677,1156
"825","72061","Guaynabo Municipio, Puerto Rico",33066,1606,26323,1748,90,107,23042,1665,3191,905,6743,1181
"826","72097","Mayagüez Municipio, Puerto Rico",29138,1574,20697,1723,156,137,18547,1816,1994,593,8441,1121
"827","72113","Ponce Municipio, Puerto Rico",52447,1623,32184,1787,190,173,26125,1739,5869,997,20263,1350
"828","72127","San Juan Municipio, Puerto Rico",146719,3481,98656,3732,4372,1119,81559,3626,12725,1560,48063,2761
"829","72135","Toa Alta Municipio, Puerto Rico",22394,1246,17423,1161,24,42,13433,1328,3966,1090,4971,1010
"830","72137","Toa Baja Municipio, Puerto Rico",28112,1357,21112,1260,21,38,12677,1321,8414,1139,7000,1202
"831","72139","Trujillo Alto Municipio, Puerto Rico",24334,1075,19717,1157,0,222,17384,1250,2333,749,4617,759
