"","GEOID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M"
"693","40143","Tulsa County, Oklahoma",251055,2202,213399,2755,323,197,173513,3318,15692,1418,2332,608,5479,807,32177,1904
"694","40145","Wagoner County, Oklahoma",28307,668,24763,878,94,109,19522,1000,2344,429,281,198,610,238,2934,572
"695","41003","Benton County, Oregon",35445,1109,32207,1281,98,117,29482,1571,1387,561,210,209,1120,571,2118,659
"696","41005","Clackamas County, Oregon",157257,2122,139762,2995,539,319,121005,3194,7250,1158,1060,472,3644,813,13851,2233
"697","41017","Deschutes County, Oregon",74498,2649,66997,2716,0,207,52295,2882,6119,1224,480,574,1529,751,5972,1666
"698","41019","Douglas County, Oregon",45379,1457,37047,2045,184,168,27024,2197,5064,1000,461,274,1226,657,7106,1441
"699","41029","Jackson County, Oregon",89701,1578,76955,2305,362,270,63046,2557,7491,1502,573,356,2052,728,10694,1949
"700","41033","Josephine County, Oregon",36493,959,28868,1822,189,186,19454,1867,5595,1160,176,174,2209,994,5416,1500
"701","41035","Klamath County, Oregon",27616,1302,22037,1433,0,207,16084,1745,3280,759,527,376,570,322,5009,1056
"702","41039","Lane County, Oregon",151675,2015,130681,2686,664,346,106281,2893,10240,1254,1212,472,6441,1543,14553,1581
"703","41043","Linn County, Oregon",47188,1216,39548,1712,92,88,31854,1783,2989,861,631,338,1372,586,6268,1504
"704","41047","Marion County, Oregon",115718,2238,101962,3386,332,215,82258,3343,7992,1478,787,427,2580,944,11176,1928
"705","41051","Multnomah County, Oregon",325039,3098,289823,4443,899,438,251378,4612,11268,1316,2663,879,7594,1341,27622,3244
"706","41053","Polk County, Oregon",29260,1173,24962,1495,212,195,20203,1437,2649,804,400,267,1053,387,3245,955
"707","41059","Umatilla County, Oregon",27525,932,21395,1444,28,60,13934,1538,3227,899,251,214,1346,698,4784,1049
"708","41067","Washington County, Oregon",217894,2596,202255,3404,232,217,183028,3590,8515,1314,1762,683,3917,1109,11722,1672
"709","41071","Yamhill County, Oregon",37629,873,31399,1430,217,192,24435,1706,3853,886,379,293,1384,566,4846,1229
"710","42001","Adams County, Pennsylvania",39527,1005,31614,1406,489,254,25926,1472,1612,372,307,256,1152,504,6761,1067
"711","42003","Allegheny County, Pennsylvania",537381,4512,455755,5765,2372,698,399097,6340,13168,1779,1939,595,11369,1629,70257,3426
"712","42005","Armstrong County, Pennsylvania",26712,999,20042,1169,325,197,16763,1230,1041,305,113,131,1245,426,5425,847
"713","42007","Beaver County, Pennsylvania",71005,1524,57694,1520,427,217,50213,1736,2543,728,293,189,1345,514,11966,1494
"714","42011","Berks County, Pennsylvania",155154,2154,130473,2763,822,315,108941,2922,5008,1007,612,302,2489,874,22192,1950
"715","42013","Blair County, Pennsylvania",51885,1043,42381,1465,310,235,34699,1498,2311,510,282,203,828,290,8676,1128
"716","42017","Bucks County, Pennsylvania",239671,2395,213106,3443,517,283,192285,3452,5306,1225,22646,3028,4768,1073,21797,2595
"717","42019","Butler County, Pennsylvania",75513,1542,65299,1834,639,316,56324,2112,2440,521,421,298,1657,453,8557,1019
"718","42021","Cambria County, Pennsylvania",56023,1680,44725,1789,427,179,36690,1647,2364,548,298,136,1657,534,9641,1008
"719","42025","Carbon County, Pennsylvania",26213,1520,21011,1528,111,145,18989,1536,198,161,184,167,614,344,4588,793
"720","42027","Centre County, Pennsylvania",58629,1590,48862,1819,510,339,41030,1963,3183,737,782,540,3960,976,5807,1165
"721","42029","Chester County, Pennsylvania",189506,2209,168997,2799,417,291,152481,3098,5927,1127,1425,684,3845,1203,16664,1857
"722","42033","Clearfield County, Pennsylvania",29098,1272,21714,1382,379,180,17118,1427,2104,537,268,186,758,345,6626,881
"723","42037","Columbia County, Pennsylvania",26584,937,21994,998,136,135,17541,1089,1545,471,274,145,817,307,3773,629
"724","42039","Crawford County, Pennsylvania",36050,1066,27707,1402,506,182,21427,1428,1857,384,126,105,1027,392,7316,1052
"725","42041","Cumberland County, Pennsylvania",98242,1733,85038,2082,333,218,75952,2092,4376,858,402,279,2303,740,10901,1446
"726","42043","Dauphin County, Pennsylvania",110764,2360,90894,2638,542,340,76721,2610,5918,1233,519,352,3331,947,16539,1526
"727","42045","Delaware County, Pennsylvania",205461,2694,181008,3524,512,254,164297,3477,6656,1277,868,389,3212,794,21241,2237
"728","42049","Erie County, Pennsylvania",108458,1975,90089,2472,405,214,73615,2623,4986,935,790,395,1805,559,16564,1831
"729","42051","Fayette County, Pennsylvania",53256,1502,41690,1527,320,213,34319,1653,2965,641,266,172,657,321,10909,1291
"730","42055","Franklin County, Pennsylvania",60979,1311,50561,2019,817,383,39975,2131,2543,721,118,103,1368,538,9050,1487
"731","42063","Indiana County, Pennsylvania",33664,1197,25652,1333,201,125,18738,1456,2787,650,313,221,1148,507,6864,992
"732","42069","Lackawanna County, Pennsylvania",86213,2225,69695,2520,352,228,59789,2699,3662,866,327,264,1183,380,15335,1639
"733","42071","Lancaster County, Pennsylvania",201150,1871,156723,3478,1646,602,130876,3754,8319,1424,1722,603,11365,2114,33062,2667
"734","42073","Lawrence County, Pennsylvania",37341,1107,30052,1150,298,135,25171,1403,1429,475,301,208,1010,406,6279,1009
"735","42075","Lebanon County, Pennsylvania",52786,1327,42477,1628,123,134,36506,1835,1750,613,235,239,1823,625,8486,1011
"736","42077","Lehigh County, Pennsylvania",139466,1852,118285,2641,640,341,104057,2868,5939,1167,1717,542,2693,822,18488,2019
"737","42079","Luzerne County, Pennsylvania",126811,2908,100899,2592,1130,423,81706,2728,7702,1249,967,311,2763,876,23149,1599
"738","42081","Lycoming County, Pennsylvania",46122,1242,37820,1470,471,287,30828,1578,2401,525,392,232,1865,729,6437,901
"739","42085","Mercer County, Pennsylvania",46453,1296,37274,1382,273,154,29860,1530,2548,496,367,276,1595,595,7584,974
"740","42089","Monroe County, Pennsylvania",57668,2454,50005,2526,65,108,44461,2433,2237,772,157,165,864,410,6799,1368
"741","42091","Montgomery County, Pennsylvania",314756,2507,282571,3509,1001,359,257076,3628,6133,950,3934,1177,5870,1087,26315,2323
"742","42095","Northampton County, Pennsylvania",113945,1942,95319,2371,793,364,84771,2650,5732,998,3545,1118,2050,674,16576,1706
"743","42097","Northumberland County, Pennsylvania",37684,1257,29224,1515,332,238,22835,1516,1206,476,299,191,788,368,7672,921
"744","42101","Philadelphia County, Pennsylvania",606142,4673,435654,7192,1801,613,362763,7327,21475,2300,2989,1039,22861,2954,147627,6439
"745","42107","Schuylkill County, Pennsylvania",57492,1801,45184,1911,503,235,36701,1773,3396,645,415,214,1301,571,11007,1467
"746","42111","Somerset County, Pennsylvania",29405,1100,21459,944,109,78,15992,1017,1763,413,293,172,780,306,7166,774
"747","42125","Washington County, Pennsylvania",81924,2078,68470,2075,725,315,55869,2112,3781,809,261,163,1785,569,11669,1211
"748","42129","Westmoreland County, Pennsylvania",151007,2251,122952,2504,374,214,106114,2803,5525,1026,577,297,4852,1089,23203,1906
"749","42133","York County, Pennsylvania",171781,2489,143937,3056,648,339,121057,3685,7787,1199,1395,645,2732,797,25112,2323
"750","44003","Kent County, Rhode Island",69536,1409,61002,1871,0,217,53429,2261,876,461,189,194,1105,520,7429,1373
"751","44005","Newport County, Rhode Island",34568,1536,29496,1721,52,88,26058,1787,1623,596,40,67,2017,940,3055,921
"752","44007","Providence County, Rhode Island",237197,2787,199971,3796,463,277,168697,4313,6967,1436,2201,750,4757,1045,32469,2557
"753","44009","Washington County, Rhode Island",47853,2182,43330,2417,176,168,38996,2443,1862,745,94,114,640,470,3883,912
"754","45003","Aiken County, South Carolina",67790,1797,55534,2510,235,230,42789,2504,4917,1174,960,648,1379,592,10877,1715
"755","45007","Anderson County, South Carolina",76727,1839,56991,2219,76,128,43432,2224,3803,934,509,262,5540,1360,14196,1737
"756","45013","Beaufort County, South Carolina",68366,2530,60331,2634,469,324,52538,2760,5225,1103,820,529,1056,494,6979,1491
"757","45015","Berkeley County, South Carolina",75948,1788,64022,2353,250,203,55482,2219,4051,916,201,215,2310,876,9616,1580
"758","45019","Charleston County, South Carolina",158635,3288,125586,4562,338,260,103331,4509,6046,1112,1042,398,13621,2850,19428,2267
"759","45031","Darlington County, South Carolina",27783,1146,21239,1560,0,211,14046,1440,1761,836,186,165,465,349,6079,1220
"760","45035","Dorchester County, South Carolina",56003,1584,46653,2093,38,62,39953,2431,3967,861,59,87,3606,1132,5744,1176
"761","45041","Florence County, South Carolina",51675,1517,39886,1971,201,180,30081,1995,2879,846,144,174,951,550,10838,1664
"762","45045","Greenville County, South Carolina",193456,2476,164871,3450,248,199,136884,3712,12891,1444,770,376,3551,1121,25034,2762
"763","45047","Greenwood County, South Carolina",26730,1336,20522,1360,56,85,15169,1681,2058,750,184,170,562,371,5646,1208
"764","45051","Horry County, South Carolina",128499,4070,104470,4705,279,219,89738,4209,5697,1196,798,342,6151,1313,17878,2220
"765","45055","Kershaw County, South Carolina",25712,1207,17904,1643,129,158,13995,1724,2207,796,21,41,1796,720,6012,1173
"766","45057","Lancaster County, South Carolina",34262,1074,28522,1407,142,163,24025,1746,1550,601,49,82,759,462,4981,1117
"767","45059","Laurens County, South Carolina",25160,1413,19287,1588,198,178,13413,1509,1703,577,229,292,466,368,5407,996
"768","45063","Lexington County, South Carolina",110228,2347,94712,2868,360,215,76523,2877,6298,995,523,271,2875,744,12641,1475
"769","45073","Oconee County, South Carolina",32189,1586,25427,1931,232,190,16668,1819,3835,1029,378,320,977,600,5785,1224
"770","45075","Orangeburg County, South Carolina",31870,1572,21675,1393,64,67,13536,1446,4279,991,256,233,1254,585,8941,1265
"771","45077","Pickens County, South Carolina",47824,1614,37454,1815,0,211,30989,1952,3637,937,327,317,1330,688,9040,1393
"772","45079","Richland County, South Carolina",151999,3048,124317,4009,182,139,105064,4163,15871,2823,834,476,3222,1079,24460,3140
"773","45083","Spartanburg County, South Carolina",115765,2353,93717,2995,233,198,76148,3300,8252,1394,744,409,2546,733,19502,2072
"774","45085","Sumter County, South Carolina",41878,1433,32195,1734,23,41,26216,1929,1476,503,463,468,1049,550,8634,1369
"775","45091","York County, South Carolina",100791,1638,89446,2207,144,170,69934,2978,6339,1234,811,365,1676,618,9669,1490
"776","46099","Minnehaha County, South Dakota",77045,1515,66398,2275,316,246,57266,2341,2937,696,432,311,2268,1020,8379,1483
"777","46103","Pennington County, South Dakota",43536,1211,35955,1402,39,65,31400,1693,1558,561,255,234,1640,790,5941,1098
"778","47001","Anderson County, Tennessee",29929,1373,24550,1403,0,208,19138,1641,1437,590,1227,639,458,271,4921,1061
"779","47009","Blount County, Tennessee",50793,1567,39723,2132,76,123,32603,2519,3345,825,436,270,1197,579,9873,1481
"780","47011","Bradley County, Tennessee",40610,1014,34494,1539,136,160,24481,1804,3744,1019,397,211,452,284,5664,1199
"781","47037","Davidson County, Tennessee",283929,3870,244787,4687,169,180,203808,5344,13720,1745,1235,539,8430,1645,30712,2850
"782","47059","Greene County, Tennessee",27249,1469,19520,1637,100,126,13193,1477,987,389,246,242,1248,631,6481,1235
"783","47065","Hamilton County, Tennessee",145071,2135,113650,2770,92,97,90695,3123,4709,1064,381,232,3667,1005,27754,2632
"784","47093","Knox County, Tennessee",187098,2478,158694,3076,198,148,135916,3552,8613,1424,837,390,3960,1043,24444,2181
"785","47113","Madison County, Tennessee",36343,1383,27554,1675,97,114,22169,1742,2366,778,417,321,1416,662,7373,1499
"786","47119","Maury County, Tennessee",33900,1236,28892,1496,0,208,22047,1925,3455,835,56,98,923,592,4085,991
"787","47125","Montgomery County, Tennessee",73690,2061,64885,2477,40,67,55961,2372,7992,1538,678,529,1255,728,7550,1393
"788","47141","Putnam County, Tennessee",30679,1294,23976,1760,0,208,21042,1727,751,336,51,85,828,456,5875,1254
"789","47147","Robertson County, Tennessee",25884,784,22127,964,80,132,15833,1327,2535,725,338,240,105,102,3652,804
"790","47149","Rutherford County, Tennessee",112519,2005,95138,2914,114,173,81521,3240,9160,1446,452,320,6405,1515,10976,2058
"791","47155","Sevier County, Tennessee",36444,2095,28234,2028,72,128,20189,1611,3212,993,156,188,2318,1106,5892,1281
"792","47157","Shelby County, Tennessee",347221,4060,270474,4330,742,365,214378,4257,22476,2433,4948,1581,8635,1637,68112,3535
"793","47163","Sullivan County, Tennessee",67685,1587,53868,1853,147,127,47728,2044,2033,586,766,475,1779,643,12038,1472
"794","47165","Sumner County, Tennessee",66063,1408,56837,1670,251,221,43891,2033,7281,1353,276,222,1423,690,7803,1267
"795","47179","Washington County, Tennessee",53071,1988,42992,2199,172,213,34104,2379,2423,922,166,199,1411,773,8668,1413
"796","47187","Williamson County, Tennessee",77512,1780,72249,2283,84,143,65588,2169,4007,780,354,244,1564,748,3699,975
"797","47189","Wilson County, Tennessee",50234,1142,43947,1486,0,208,36991,1819,6078,1384,316,254,368,263,5919,1236
"798","48005","Angelina County, Texas",31544,1192,26675,1573,81,131,19852,1548,1500,591,349,363,596,332,4273,1112
"799","48021","Bastrop County, Texas",24249,1668,19471,1899,277,425,12454,1547,3407,1013,183,189,675,520,4103,1175
"800","48027","Bell County, Texas",122333,2520,107630,2950,0,225,88230,3322,8790,1609,514,276,2970,997,11733,1603
"801","48029","Bexar County, Texas",633422,4901,520802,6060,1486,604,422577,7666,54195,4012,5313,1410,15396,2273,97224,5029
"802","48037","Bowie County, Texas",33164,1682,23434,1822,0,225,19015,1713,4206,1068,313,281,1062,538,8668,1751
"803","48039","Brazoria County, Texas",119770,2619,105963,3198,200,240,83050,3579,11060,2173,826,454,2372,1020,11435,1940
"804","48041","Brazos County, Texas",79725,2344,65390,2895,52,91,51306,2991,5232,1113,2436,726,4999,1314,9336,1448
"805","48061","Cameron County, Texas",123024,2446,61367,2934,259,183,44638,2817,5925,1147,570,375,24459,2282,37198,2979
"806","48085","Collin County, Texas",338769,3681,315450,4312,333,268,287417,4654,24369,2320,10847,1786,4816,1163,18503,2939
"807","48091","Comal County, Texas",51662,1527,45637,1861,218,261,39994,2003,3914,848,248,252,1150,747,4875,1165
"808","48099","Coryell County, Texas",20335,1213,18032,1247,0,225,14229,1074,1836,533,239,155,105,114,2198,697
"809","48113","Dallas County, Texas",929078,5302,781646,7238,2573,1008,613074,7767,64071,4503,43479,4263,16849,2162,130583,5846
"810","48121","Denton County, Texas",293610,2601,275001,2711,725,541,244513,3542,23396,2371,4384,1602,4136,1028,14473,2219
"811","48135","Ector County, Texas",51388,1714,44315,2207,0,225,32124,2181,5001,1087,251,275,273,242,6800,1335
"812","48139","Ellis County, Texas",57052,1263,52699,1467,0,225,34411,1741,10427,1326,1162,509,536,327,3817,946
"813","48141","El Paso County, Texas",269523,2823,218954,3735,411,273,160589,3880,20662,2045,1104,610,8018,1788,42551,2893
"814","48157","Fort Bend County, Texas",235783,3701,222000,4123,364,274,193969,4405,29486,3217,1274,674,3327,1259,10456,2084
"815","48167","Galveston County, Texas",121423,2641,105514,3371,207,209,80758,3273,9049,1780,536,258,2996,1028,12913,2110
"816","48181","Grayson County, Texas",49176,1611,40325,2139,244,223,26276,1930,6530,911,869,359,1071,549,7780,1578
"817","48183","Gregg County, Texas",44138,1889,35980,2178,170,186,23581,1918,3392,844,635,492,1302,850,6856,1545
"818","48187","Guadalupe County, Texas",55421,997,48192,1439,86,104,37590,1937,5236,921,576,301,575,318,6654,1197
"819","48201","Harris County, Texas",1586849,9359,1362685,12215,1926,718,1073441,13083,131945,6436,11935,2175,34339,4573,189825,8720
"820","48203","Harrison County, Texas",22618,1202,16446,1514,23,42,11772,1515,2936,895,246,216,665,394,5507,1019
"821","48209","Hays County, Texas",74995,1300,63538,2368,86,111,55375,2567,3189,977,1061,599,4243,1475,7214,1665
"822","48213","Henderson County, Texas",32412,1498,25293,1627,274,199,17076,1676,7653,1260,14,19,603,470,6516,1423
"823","48215","Hidalgo County, Texas",239825,3843,167344,5009,312,257,107763,4005,19494,2648,1247,527,3684,833,68797,4489
"824","48231","Hunt County, Texas",32943,1387,26255,1739,218,198,16176,1784,7187,1184,414,263,1136,701,5552,1066
"825","48245","Jefferson County, Texas",93735,2647,69660,3310,102,97,55897,3444,5177,951,671,314,2216,963,21859,2735
"826","48251","Johnson County, Texas",58859,990,51404,1656,143,145,24965,1930,8116,1438,1089,436,717,434,6738,1382
"827","48257","Kaufman County, Texas",37569,1096,31385,1599,180,218,23854,1628,5843,1097,378,335,1422,672,4762,1200
"828","48291","Liberty County, Texas",25482,1433,21647,1705,0,225,9675,1995,2731,961,155,150,168,196,3667,1025
"829","48303","Lubbock County, Texas",112290,2660,90155,3106,239,220,69900,3611,9881,1608,1060,614,4942,1339,17193,1846
"830","48309","McLennan County, Texas",91086,2233,73850,2549,167,150,53093,2975,6150,946,5893,1394,2968,918,14268,1919
"831","48329","Midland County, Texas",56745,1357,48844,1846,38,66,36890,2571,4411,1303,4318,1682,1237,785,6664,1286
"832","48339","Montgomery County, Texas",195637,3070,179194,3751,215,237,148639,4388,19394,2721,1715,927,3327,1388,13116,2328
"833","48347","Nacogdoches County, Texas",22634,1391,18082,1503,167,234,11690,1435,2372,609,73,133,892,448,3660,945
"834","48355","Nueces County, Texas",128490,2585,107041,3387,386,293,81676,3742,7962,1441,633,375,2478,882,18971,2200
"835","48361","Orange County, Texas",29848,1585,24691,1773,40,54,18238,1588,1872,718,349,294,738,522,4419,989
"836","48367","Parker County, Texas",44244,1710,40045,1747,248,233,25289,1788,9018,1269,1427,654,959,542,3240,877
"837","48375","Potter County, Texas",45130,1375,34360,1639,54,70,23704,1766,3166,820,286,219,1226,574,9544,1424
